2,0.3,0.01,0.5,1,0,0.002,0,0,0.41,-0.389,-0.326,1.68,-1.83,0,0,838,109,-1.97,-0.3,1.17,-0.72,0,0,0,0,0,0.055,0,0.016,0,0.039,0,0.016,0.008,0.063,0.409,0.394,0,1.92,1.72,2.8,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477,2644
2,0.47,0.04,0.5,1,0,0.005,0.005,0.005,0.299,0.294,0.303,0.225,0.225,0,0,836,88,1.48,0.09,-2.12,-0.44,0,0,0,0,0,0.008,0,0.008,0,0.016,0,0,0,0.299,0.622,0.047,0,1,15.48,5.52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3743,34826
2,0.66,0.04,1,1,0,0.001,0,0,0.55,0.25,0.265,2.95,0.975,0,0,835,-69,-1.07,-0.13,8.96,-0.12,0,0,0,0,0,0.024,0,0,0,0.024,0,0,0.031,0.74,0.165,0.016,0,4,9,2,0.8,2,6.62,7.9,0.99,1.29,2.17,1.51,0.25,0.01,0.02,0.17,0.08,0,0,0,0,0,1,1,34.0753,353,89
2,0.52,0.12,1,1,0,0.528,0.551,0.598,0,0,0,0,0,0,0,835,110,2.03,0.21,-3.69,0.27,0,0,0,0,0,0.008,0,0.008,0.063,0.087,0.008,0.024,0.031,0.488,0.283,0,0,2,8.8,4.16,0.8,4,2.94,2.95,0.99,0,2.17,3.21,0.08,0.01,0,0.17,0.08,0,0,2,0,-0.045,1,1,42.3784,2250,972
2,0.39,0.05,1,1,0,0.067,0.018,0.024,0.255,0.518,0.541,0.645,0.645,0,0,693,100,-2.68,0.13,2.55,-1.28,0,0,0,0,0.268,0.559,0,0.039,0,0,0,0,0,0,0,0.134,0,5.36,13.32,6.52,3.4,3,0.98,0,1.66,0,0,0,0.01,0.02,0,0.01,0,0,0,0,0,0,0,0,0,46039,14436
2,0.28,0.01,1,1,0,0.202,0.177,0.232,0.198,-0.217,-0.194,0.708,-0.471,0,0,693,-13,1.4,0.16,-2.7,0.83,0,0,0.016,0,0.079,0.732,0,0.039,0,0,0,0,0,0,0,0.134,0,4,9.48,11.72,0.8,3,0.66,0,1.25,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,6,7,68.4296,47034,13441
4,0.38,0,1,1,0,0.002,0,0,0.399,0.291,0.315,1.78,0.849,0,0,702,12,0.41,1.02,-1.72,4.98,0,0,0,0,0.016,0.457,0,0.008,0,0,0,0,0,0,0.031,0.488,0,3,5.92,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7565,771
1,0.51,0.03,0,1,0,0.015,0.015,0.017,0.328,0.334,0.356,0.351,0.351,0,0,753,-11,-4.42,-0.15,5.51,-0.63,0,0,0,0,0,0.087,0,0.024,0,0,0,0,0,0.024,0.535,0.331,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,1654
4,0.69,0.24,1,1,0,0.392,0,0,0.307,-0.749,-0.74,2.94,-3.41,0,0,726,14,-2,0.08,2.06,-0.59,0,0.961,0.016,0.024,0,0,0,0,0,0,0,0,0,0,0,0,121.02,58.56,4,94.48,0.1,2,16,16,5.43,16,6.52,6.75,0.53,0.04,0.8,0.59,0.18,0,0,0,0,0,71,132,417.9115,13,9369
2,0.74,0.23,1,1,0,0.052,0,0,-0.532,-0.053,-0.057,2.85,-0.328,0,0,726,-66,1.08,0.42,-1.31,6.39,0,0.953,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,4.44,130.24,1.64,259.36,0.1,2,16,16,5.43,16,6.52,6.75,0.53,0.04,0.8,0.59,0.18,1,0.47,0,0,0,28,44,417.9115,19,9136
2,0.47,0.09,1,1,0,0.006,0.001,0.001,0.55,0.234,0.229,2.89,0.88,0,0,725,-40,0.89,0.82,-1.31,5.04,0,0.929,0.063,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0.81,111.32,9.12,255.48,0.5,1,16,16,5.43,16,6.52,6.75,0.38,0.04,0.8,0.59,0.18,1,0.07,0,0,0,10,15,417.9115,168,8912
1,0.48,0.01,1,1,0,0.002,0.004,0.004,0.557,1.077,1.081,1.38,1.38,0,0,636,-9,0.75,-0.41,-4.78,-2,0,0,0,0,0.724,0.244,0.024,0.008,0,0,0,0,0,0,0,0,0.53,6.56,3.04,2.76,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3629,1107
4,0.58,0.03,1,1,0,0.029,0.001,0.002,-0.261,-0.656,-0.63,1.54,-1.97,0,0,905,95,-0.57,0.33,-0.9,5.17,0,0,0.008,0,0,0.362,0,0.11,0,0,0,0,0,0,0.087,0.433,0,7.56,8.8,3.24,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,391.1781,6209,6046
1,0.55,0.07,0,1,0,0.025,0.007,0.009,0.255,0.451,0.484,0.563,0.563,0,0,906,-66,0.54,0.21,3.14,1.2,0,0,0,0,0,0.197,0,0.031,0,0,0,0,0,0,0.126,0.646,0,3.76,3.76,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,790
1,0.34,0,1,1,0,0.005,0.007,0.01,0.553,1.466,1.485,2.09,2.09,0,0,906,-33,-1.58,-0.37,0.43,-0.91,0,0,0,0,0,0.213,0,0,0,0,0,0,0,0,0.165,0.622,0,3,3.96,2.32,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,7176
1,0.46,0.05,0.5,1,0,0,0,0,-0.224,-0.82,-0.822,2.56,-2.93,0,0,906,-1,-2.25,-0.09,1.81,-1.03,0,0,0,0,0,0.213,0,0,0,0,0,0,0,0.008,0.189,0.591,0,3,7.6,1.2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,113,6651
1,0.46,0.07,1,1,0,0.001,0,0,-1.118,-0.624,-0.599,2.36,-2.92,0,0,906,-62,-4.17,0.34,4.19,1.74,0,0,0,0,0,0.213,0,0,0,0,0,0,0,0.008,0.189,0.591,0,4.12,14,4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6556
5,0.58,0.05,1,1,0,0.001,0,0,0.559,-0.351,-0.355,1.86,-1.18,0,0,906,69,1.48,0.09,-2.12,-0.44,0,0,0,0,0,0.205,0.008,0.008,0,0,0,0,0,0.008,0.189,0.583,0,2,8,3,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31.4097,181,6358
2,0.46,0.09,1,1,0,0.173,0.001,0.25,-0.269,-1.187,-0.608,4.88,-3.89,87.5,1.16E-09,908,99,-2.41,0.39,2.23,-0.28,0,0,0.134,0,0,0.071,0,0.252,0,0,0,0.024,0.063,0.016,0.157,0.283,0,44.88,35.4,15.4,1.4,3,10.19,6.45,5.18,3.58,1.08,9.9,0.17,0.04,0.1,0.08,0.33,1,-0.2,0,0,0,61,102,459.0335,3499,3040
2,0.36,0.01,1,1,0,0.458,0.941,0.889,0.53,0.475,0.263,6.02,3.64,3228.2,0,545,-53,-4.31,0.26,3.93,0.85,0,0,0.008,0,0.008,0.567,0,0.22,0,0,0,0,0,0,0.008,0.189,0.84,3.4,15.76,9.12,2,3,1.87,0,2.73,0,0,0,0.01,0.03,0,0.01,0,0,0,0,0,0,1,1,40.8763,51470,9499
5,0.4,0.04,1,1,0,0.009,0,0.001,-0.483,-0.26,-0.23,2.84,-1.21,0,0,760,-1,-2.05,-0.07,2.13,-1.09,0,0.008,0.535,0,0,0.126,0,0.268,0,0,0,0,0,0,0.016,0.047,5.33,103.2,77.88,78.04,1.3,3,10.85,9.74,3.03,16,2.85,16,0.26,0.03,0.57,0.25,0.59,0,0,0,0,0,1,1,36.1646,534,112
2,0.32,0,0.5,1,0,0.016,0.009,0.036,0.255,0.259,1.423,0.235,0.235,2616.6,1.75E-207,222,-13,0.5,0.04,3.44,0.96,0,0,0,0.008,0.669,0.197,0.118,0.008,0,0,0,0,0,0,0,0,0,1.44,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64540,9968
2,0.42,0.01,1,1,0,0.003,0,0,-1.567,-0.402,-0.114,5.14,-0.256,2616.6,1.75E-207,222,-1,-3.46,0.02,3.82,0.82,0,0,0,0.008,0.638,0.236,0.102,0.016,0,0,0,0,0,0,0,0,0.83,6.76,4.4,3,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65099,9409
4,0.7,0.2,1,1,0,0.773,0.998,0.999,0.557,0.131,0.303,4.46,1.5,187.6,4.63E-21,527,-18,-2.13,0.08,2.06,-0.97,0,0.961,0.008,0.024,0,0,0,0,0,0,0.008,0,0,0,0,0,5.59,233.08,3.84,143.24,0,2,16,15.7,4.03,16,1.11,3.98,0.41,0.03,0.48,0.07,0.1,8,0.54,1,0,-0.031,56,114,357.2638,9,6240
4,0.64,0.11,1,1,0,0,0,0,-0.752,-1.229,-1.212,2.84,-4.7,0,0,753,-26,0.2,0.53,2.84,2.32,0,0.031,0.008,0,0,0,0,0.031,0,0,0.094,0.031,0.299,0.409,0.079,0.016,0,1,8,7.52,0.3,2,11.95,11.7,1.75,1.66,8.41,2.5,0.25,0.02,0.03,0.95,0.05,1,0.07,0,0,0,4,9,1014.5249,283,1750
2,0.47,0.03,1,1,0,0.052,0,0,-1.468,-2.859,-2.843,3.61,-7.23,0,0,676,85,0.56,1.04,-1.92,5.88,0,0,0.016,0.024,0.535,0.157,0.22,0.039,0,0,0,0,0,0,0,0.008,0.83,65,49.8,7.32,2.2,1,7.12,6.84,1.59,2.08,0,3.18,0.18,0.02,0.05,0.02,0.1,0,0,0,0,0,2,3,68.2395,4014,3229
2,0.48,0.03,1,1,0,0.005,0,0,-0.146,-2.39,-2.375,2.87,-5.75,0,0,677,-70,1.71,0.36,-0.26,-0.32,0,0,0.024,0.008,0.52,0.181,0.228,0.031,0,0,0,0,0,0,0,0.008,1.63,143.68,67.08,13.52,1.8,1,7.12,6.84,1.59,2.08,0,3.18,0.18,0.02,0.05,0.02,0.1,0,0,0,0,0,0,0,0,4285,2958
2,0.44,0.01,1,1,0,0.003,0,0,-1.196,-0.023,0.011,3.61,-0.0206,0,0,672,15,-3.57,0.07,3.98,0.71,0,0,0,0.008,0.748,0.087,0.134,0.016,0,0,0,0,0,0,0,0.008,3.31,10,9.32,4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,42.081,8585,2064
2,0.64,0.08,1,1,0,0.165,0.018,0.044,-0.472,-0.013,0.118,2.95,0.516,0,0,824,100,2.03,0.26,-2.64,-0.64,-0.0572,0,0,0,0.268,0.346,0.016,0.071,0,0,0,0,0.008,0.024,0.071,0.197,168.76,15.8,13.48,3,1.1,2,1.02,1.72,0,1.91,0,0,0.05,0.01,0.03,0.05,0.02,0,0,0,0,0,0,0,0,40232,1994
1,0.58,0.03,1,1,0,0.126,0,0,-0.148,-0.02,-0.025,5.32,-0.233,0,0,728,-51,2.4,0.01,-3.49,0.11,0,0,0.008,0,0,0.047,0,0.024,0,0,0,0,0,0.008,0.197,0.717,0.44,5,6,2,2.7,1,2.22,1.96,1.18,0,0,0,0.05,0.01,0,0.02,0,0,0,0,0,0,0,0,0,34,5134
1,0.58,0.05,1,1,0,0.01,0,0,0.651,-0.266,-0.23,3.73,-1.63,0,0,725,-50,-4.02,0.34,4.19,1.39,0,0,0,0,0,0.031,0.008,0,0,0,0,0,0,0.11,0.323,0.528,0.41,2.04,2,2.04,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6321,18
1,0.58,0.05,1,1,0,0.003,0,0,-0.169,-0.213,-0.213,2.38,-1.01,0,0,725,-49,0.72,0.23,1.94,1.48,0,0,0,0,0,0.031,0.008,0,0,0,0,0,0,0.11,0.323,0.528,0.41,2.04,2,2.04,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6324,21
4,0.5,0.03,1,1,0,0.793,0.399,0.507,0.478,0.312,0.36,4.04,1.56,0,0,697,-68,-0.65,0.92,2.83,3.55,0,0,0.031,0,0,0.276,0,0.37,0,0,0,0,0,0,0.079,0.244,0,13.88,36.44,4,2.6,3,1.76,2.6,1.57,0,0,0,0.06,0.01,0.01,0.02,0.01,0,0,0,0,0,18,21,155.9863,19030,16942
4,0.67,0.05,1,1,0,0.003,0.001,0.001,-1.592,-2.748,-2.346,4.29,-8.57,328.4,5.17E-23,687,73,1.68,0.46,-2.86,0.8,0,0.008,0.024,0,0,0.331,0,0.173,0,0,0,0,0.024,0,0.087,0.354,1.07,17.68,55.2,10,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.05,0,0,0,3,3,78.8005,13456,13456
0,0.4,0.03,0,1,0,0.233,0.061,0.067,0.158,0.385,0.4,0.426,0.426,0,0,683,-80,0.46,0.28,2.95,1.28,0,0,0,0,0,0.425,0,0.118,0,0,0,0,0,0,0.102,0.354,0,3,10.32,5,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10424,10424
0,0.35,0,0,1,0,0,0.088,0.115,0,0.445,0.446,0,0,0,0,884,-13,1.24,0.58,-3.24,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,0.646,0,4.12,6.28,3.16,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24200,19976
0,0.43,0.05,1,1,0,0.146,0.044,0.047,0.379,0.545,0.588,3,1.85,0,0,883,14,-2.34,0.48,2.1,0.73,0,0,0,0,0,0.008,0,0.134,0,0,0,0,0.008,0.047,0.37,0.433,0,2.68,7.48,2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29743,25519
0,0.48,0.04,1,1,0,0.007,0.019,0.022,-0.244,0.324,0.369,3.82,1.51,0,0,883,104,-2.04,0.01,1.54,-0.63,0,0,0.008,0,0,0.008,0,0.165,0,0,0,0,0.008,0.071,0.346,0.394,0,5.16,12.56,4.08,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,394.6965,30089,25865
4,0.52,0.03,1,1,0,0.008,0.005,0.006,0.457,0.019,0.019,3.13,0.068,0,0,788,49,1.62,0.46,-2.86,0.8,0,0.008,0.047,0,0,0.071,0,0.11,0,0.024,0,0,0.039,0.283,0.283,0.134,0,11.84,13.16,10.12,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.52,0,0,0,1,1,24.1222,270,30225
3,0.66,0.07,1,1,0,0.176,0.71,0.295,0.557,-0.03,-0.139,4.84,-1.07,50.9,4.80E-10,788,-22,0.08,0.53,2.84,2.65,-0.0699,0.079,0.142,0,0,0.024,0,0.11,0.016,0.008,0.031,0.11,0.126,0.228,0.094,0.031,62.98,14.32,27.68,36.56,0.4,2,7.61,6.12,2.82,1.53,0,1.61,0.14,0.03,0.03,0.06,0.08,0,0,0,0,0,5,5,52.1324,49,29866
4,0.52,0.04,1,1,0,0.599,0,0,0.249,-0.725,-0.598,2.83,-3.27,0,0,730,4,0.52,0.73,-2.19,7.86,0,0.189,0.583,0.008,0,0.031,0,0.087,0,0,0,0.063,0.016,0,0.008,0.016,2.52,24.76,30.84,37.68,1.6,2,10.64,12.1,3.58,11.3,1.48,3.13,0.39,0.03,0.35,0.13,0.1,0,0,0,0,0,16,18,529.5015,263,17917
0,0.52,0.05,1,1,0,0.041,0.001,0.001,0.544,0.044,0.044,2.23,0.154,0,0,829,-14,0.32,-0.33,-4.4,-2.12,0,0,0.008,0,0,0.031,0,0.087,0,0,0.008,0,0.008,0.055,0.299,0.504,0.64,12.4,15.12,17.72,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20262,36757
0,0.5,0.04,1,1,0,0.065,0.06,0.073,0.249,0.252,0.268,0.199,0.199,0,0,835,-35,0.7,0.32,2.42,1.87,0,0,0,0,0,0.047,0,0.008,0,0,0,0,0,0.031,0.346,0.567,0.64,1.16,9.68,3.36,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21.7725,21381,37876
4,0.45,0.03,1,1,0,0.003,0.017,0.027,-1.404,-0.443,-0.393,1.34,-1.38,0,0,882,13,-0.38,0.37,1.26,7.95,0,0,0,0,0,0.031,0,0.039,0,0,0,0,0.008,0.142,0.567,0.213,0.41,4.92,18.28,6.44,2.1,1,2.46,2.25,1.16,0,3.89,0,0.05,0.01,0.01,0.24,0.04,0,0,0,0,0,4,5,68.7888,41773,42264
4,0.56,0.04,1,1,0,0.101,0.008,0.011,-0.459,-0.457,-0.409,1.25,-1.28,0,0,882,11,-1.22,1.55,0.73,9.47,0,0,0.008,0,0,0.039,0,0.031,0,0,0,0,0,0.173,0.543,0.205,1.66,8.24,14.24,13.76,0.9,3,1.47,1.01,1.25,0,0,0,0.02,0.01,0.02,0.04,0.02,0,0,0,0,0,4,4,74.5173,42254,42745
0,0.52,0.11,1,1,0,0.003,0.003,0.003,0.299,0.294,0.303,0.225,0.225,0,0,882,87,-0.45,0.47,-0.45,5.03,0,0,0,0,0,0.047,0,0.008,0,0,0,0,0,0.157,0.575,0.213,0,1,8.48,1.96,2,4,1.47,1.01,1.25,2.97,0,1.46,0.02,0.01,0.06,0.04,0.07,0,0,0,0,0,7,9,132.6521,42491,42982
0,0.54,0.04,0.5,1,0,0,0,0,-0.385,-1.244,-1.129,1.86,-3.72,0,0,881,5,-0.67,0.1,3.18,6.75,0,0,0,0,0,0.016,0,0.024,0,0.031,0,0,0.016,0.173,0.488,0.252,0,4.28,8,4,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47388,47879
0,0.52,0.01,0,0,0,0.06,0.059,0.079,0.307,0.302,0.311,0.235,0.235,0,0,881,-28,-1.81,-0.21,0.91,-0.8,0,0,0,0,0,0.016,0,0.016,0,0.031,0,0,0,0.15,0.535,0.252,0,2,1,3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48036,48527
0,0.42,0.01,1,1,0,0,0,0,-0.436,-0.529,-0.466,2.2,-2.42,0,0,881,-28,0.11,0.53,2.84,2.32,0,0,0,0,0,0.024,0,0.008,0,0.031,0,0,0,0.102,0.567,0.268,0,4.04,1,3,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48623,49114
0,0.54,0.01,1,1,0,0,0,0,-0.179,-0.112,-0.105,2.62,-0.564,0,0,880,2,0.13,0.76,2.8,2.51,0,0,0,0,0,0.031,0,0,0,0.15,0,0,0,0.094,0.378,0.346,0,4,2.8,2,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50527,51018
0,0.59,0.05,1,1,0,0,0,0,-1.533,-1.054,-0.962,3.2,-4.62,0,0,879,-3,0.8,-0.41,-4.78,-2.37,0,0,0,0,0,0.024,0,0.024,0,0.024,0,0,0,0.039,0.504,0.386,0,3,6,1.56,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51322,51813
0,0.52,0.05,0,1,0,0.007,0,0,0.249,-0.558,-0.501,0.545,-1.09,0,0,879,-28,1.36,0.15,-2.11,-0.19,0,0,0,0,0,0.031,0,0,0,0.016,0,0,0,0.024,0.543,0.386,0,1,6,1.64,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51901,52392
0,0.52,0.05,0,0,0,0.012,0.002,0.002,0.249,0.445,0.473,0.545,0.545,0,0,879,-23,-3.67,-0.03,4.32,0.21,0,0,0,0,0,0.031,0,0,0,0.016,0,0,0,0.024,0.543,0.386,0,1.4,4.52,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51937,52428
4,0.56,0.05,1,1,0,0.001,0.002,0.002,-0.818,-0.462,-0.462,2.91,-2.22,0,0,878,-12,1.31,-0.65,-5.53,-2.42,0,0,0,0,0,0.024,0,0.039,0,0.016,0,0,0.031,0.063,0.472,0.354,0,4.32,7.52,4,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52253,52744
4,0.51,0.03,1,1,0,0.003,0,0,0.525,-0.432,-0.397,2.18,-1.7,0,0,878,-12,0.7,0.73,-3.93,7.22,0,0,0,0,0,0.024,0,0.039,0,0.016,0,0,0.031,0.063,0.472,0.354,0,3.52,5.6,2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25.0458,52363,52854
4,0.52,0.04,1,1,0,0.553,0.958,0.966,0.53,0.08,0.114,2.91,0.478,153.8,5.71E-08,878,-21,-3.48,0.09,4.17,0.55,0,0,0,0,0,0.016,0,0.047,0,0.016,0,0,0.016,0.079,0.472,0.354,0,4.28,5,4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25.0458,52407,52898
0,0.46,0.01,1,1,0,0.003,0.001,0.001,0.651,1.882,1.865,2.79,2.79,0,0,877,-31,-4.58,0.16,4.67,1.82,0,0,0,0,0,0.031,0,0.094,0,0.008,0,0,0,0.039,0.543,0.283,0,9,12.52,3.36,2.1,3,0.6,0,1.17,0,0,0,0.01,0.01,0,0.01,0,1,0.76,0,0,0,0,0,0,53211,53702
0,0.44,0.01,1,1,0,0.001,0,0,-0.257,-0.79,-0.724,2.65,-3.36,0,0,874,-5,-0.94,0.09,3.06,-1.14,0,0,0,0,0,0.079,0,0,0,0.008,0,0,0,0.031,0.559,0.323,0,2.92,2,2.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54367,54858
0,0.6,0.08,1,1,0,0.302,0.006,0.002,0.53,0.05,0.024,4.93,1.25,0,0,863,80,1.62,0.46,-2.86,0.8,0,0,0,0,0,0.016,0,0.063,0,0,0,0,0.024,0.118,0.504,0.276,0,5.88,6.24,2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.64,0,0,0,2,2,34.534,56610,57101
4,0.46,0.07,1,1,0,0.007,0.006,0.007,0.406,0.131,0.125,1.31,0.361,0,0,878,24,-0.94,0.47,-0.76,5.75,0,0,0,0,0,0.031,0,0,0,0.024,0,0,0,0.142,0.528,0.276,0,3,2,4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61053,61544
